time,open,high,low,close,volume
2026-01-28 15:54:00,18479.75,18506.00,18477.75,18499.00,1329
2026-01-28 15:55:00,18499.00,18507.00,18497.50,18498.75,463
2026-01-28 15:56:00,18498.75,18510.75,18497.50,18501.00,357
2026-01-28 15:57:00,18501.00,18509.25,18487.75,18488.25,1456
2026-01-28 15:58:00,18488.25,18494.25,18482.75,18489.25,447
2026-01-28 15:59:00,18489.25,18501.25,18488.00,18500.75,1178
2026-01-29 08:00:00,18588.50,18591.25,18582.00,18582.25,918
2026-01-29 08:01:00,18582.25,18588.00,18578.50,18587.25,937
2026-01-29 08:02:00,18587.25,18599.25,18584.75,18594.25,853
2026-01-29 08:03:00,18594.25,18595.00,18579.75,18582.25,1020
2026-01-29 08:04:00,18582.25,18586.00,18578.25,18586.00,1129
2026-01-29 08:05:00,18586.00,18590.00,18582.50,18587.75,424
2026-01-29 08:06:00,18587.75,18589.75,18578.50,18582.50,490
2026-01-29 08:07:00,18582.50,18584.50,18578.00,18579.00,1193
2026-01-29 08:08:00,18579.00,18582.25,18573.00,18581.50,808
2026-01-29 08:09:00,18581.50,18610.25,18581.00,18607.50,1156
2026-01-29 08:10:00,18607.50,18609.50,18601.25,18601.50,1497
2026-01-29 08:11:00,18601.50,18602.25,18586.00,18588.25,269
2026-01-29 08:12:00,18588.25,18595.25,18586.25,18590.00,1243
2026-01-29 08:13:00,18590.00,18597.50,18577.50,18577.50,1320
2026-01-29 08:14:00,18577.50,18591.50,18577.50,18591.25,550
2026-01-29 08:15:00,18591.25,18595.50,18578.50,18581.00,243
2026-01-29 08:16:00,18581.00,18596.75,18576.25,18590.75,599
2026-01-29 08:17:00,18590.75,18591.00,18584.25,18585.25,866
2026-01-29 08:18:00,18585.25,18596.25,18582.75,18593.00,215
2026-01-29 08:19:00,18593.00,18595.00,18591.75,18594.00,932
2026-01-29 08:20:00,18594.00,18595.25,18591.00,18591.25,1094
2026-01-29 08:21:00,18591.25,18596.00,18588.25,18595.25,1185
2026-01-29 08:22:00,18595.25,18597.50,18572.25,18578.75,753
2026-01-29 08:23:00,18578.75,18584.25,18575.50,18581.75,756
2026-01-29 08:24:00,18581.75,18594.00,18578.50,18586.00,1139
2026-01-29 08:25:00,18586.00,18594.75,18583.25,18591.75,1047
2026-01-29 08:26:00,18591.75,18593.00,18575.25,18578.50,1041
2026-01-29 08:27:00,18578.50,18595.00,18577.50,18590.75,518
2026-01-29 08:28:00,18590.75,18594.50,18589.75,18591.00,540
2026-01-29 08:29:00,18591.00,18598.25,18586.25,18594.25,571
2026-01-29 08:30:00,18594.25,18598.00,18576.25,18576.25,804
2026-01-29 08:31:00,18576.25,18585.75,18571.75,18579.50,852
2026-01-29 08:32:00,18579.50,18587.75,18577.75,18584.25,650
2026-01-29 08:33:00,18584.25,18589.00,18576.00,18583.75,300
2026-01-29 08:34:00,18583.75,18593.00,18581.00,18589.25,1031
2026-01-29 08:35:00,18589.25,18594.50,18568.75,18574.50,434
2026-01-29 08:36:00,18574.50,18590.00,18569.00,18584.50,797
2026-01-29 08:37:00,18584.50,18591.25,18584.25,18590.00,226
2026-01-29 08:38:00,18590.00,18593.50,18576.25,18577.00,698
2026-01-29 08:39:00,18577.00,18585.00,18574.00,18582.00,596
2026-01-29 08:40:00,18582.00,18586.25,18570.75,18571.50,561
2026-01-29 08:41:00,18571.50,18578.50,18565.25,18573.00,1345
2026-01-29 08:42:00,18573.00,18590.25,18569.75,18588.75,915
2026-01-29 08:43:00,18588.75,18590.50,18579.25,18582.75,1272
2026-01-29 08:44:00,18582.75,18593.00,18582.75,18584.50,675
2026-01-29 08:45:00,18584.50,18591.75,18578.75,18589.75,907
2026-01-29 08:46:00,18589.75,18590.00,18586.00,18586.25,305
2026-01-29 08:47:00,18586.25,18592.50,18586.25,18587.25,653
2026-01-29 08:48:00,18587.25,18590.75,18585.50,18590.50,588
2026-01-29 08:49:00,18590.50,18594.25,18582.50,18583.75,1365
2026-01-29 08:50:00,18583.75,18597.75,18582.00,18592.50,1480
2026-01-29 08:51:00,18592.50,18595.25,18584.50,18586.50,1457
2026-01-29 08:52:00,18586.50,18586.75,18578.50,18580.00,1021
2026-01-29 08:53:00,18580.00,18582.00,18575.00,18576.25,941
2026-01-29 08:54:00,18576.25,18600.25,18576.00,18598.00,1331
2026-01-29 08:55:00,18598.00,18599.75,18583.50,18584.00,766
2026-01-29 08:56:00,18584.00,18584.50,18577.00,18581.00,670
2026-01-29 08:57:00,18581.00,18594.25,18580.75,18590.00,237
2026-01-29 08:58:00,18590.00,18590.50,18580.75,18584.75,767
2026-01-29 08:59:00,18584.75,18586.75,18575.50,18577.50,488
2026-01-29 09:00:00,18577.50,18591.00,18571.75,18589.50,772
2026-01-29 09:01:00,18589.50,18591.75,18589.00,18589.00,1089
2026-01-29 09:02:00,18589.00,18590.25,18577.25,18581.50,1204
2026-01-29 09:03:00,18581.50,18589.50,18578.00,18588.25,703
2026-01-29 09:04:00,18588.25,18589.50,18576.25,18582.25,412
2026-01-29 09:05:00,18582.25,18588.00,18577.25,18584.50,887
2026-01-29 09:06:00,18584.50,18597.50,18581.00,18588.25,755
2026-01-29 09:07:00,18588.25,18592.75,18581.00,18583.25,1285
2026-01-29 09:08:00,18583.25,18587.25,18580.00,18584.00,220
2026-01-29 09:09:00,18584.00,18592.50,18583.50,18588.25,773
2026-01-29 09:10:00,18588.25,18591.25,18579.75,18580.75,368
2026-01-29 09:11:00,18580.75,18581.00,18578.75,18579.00,840
2026-01-29 09:12:00,18579.00,18592.50,18578.50,18588.75,1487
2026-01-29 09:13:00,18588.75,18597.00,18579.50,18585.00,1364
2026-01-29 09:14:00,18585.00,18589.00,18571.00,18574.00,612
2026-01-29 09:15:00,18574.00,18591.00,18572.50,18585.25,881
2026-01-29 09:16:00,18585.25,18587.25,18578.50,18582.00,217
2026-01-29 09:17:00,18582.00,18583.75,18579.75,18582.25,804
2026-01-29 09:18:00,18582.25,18582.75,18573.50,18580.25,925
2026-01-29 09:19:00,18580.25,18590.75,18580.00,18589.50,265
2026-01-29 09:20:00,18589.50,18591.75,18569.50,18572.00,483
2026-01-29 09:21:00,18572.00,18591.25,18569.75,18589.25,460
2026-01-29 09:22:00,18589.25,18591.75,18577.75,18578.75,756
2026-01-29 09:23:00,18578.75,18580.25,18575.00,18576.25,1117
2026-01-29 09:24:00,18576.50,18588.00,18570.50,18582.25,600
2026-01-29 09:25:00,18582.25,18595.75,18580.00,18594.75,1325
2026-01-29 09:26:00,18594.75,18619.00,18586.75,18610.50,461
2026-01-29 09:27:00,18610.50,18619.75,18598.00,18615.25,860
2026-01-29 09:28:00,18615.25,18627.50,18611.50,18627.25,764
2026-01-29 09:29:00,18627.25,18628.50,18625.25,18625.50,1497
2026-01-29 09:30:00,18625.50,18625.75,18605.75,18609.00,593
2026-01-29 09:31:00,18609.00,18610.50,18605.50,18607.00,561
2026-01-29 09:32:00,18607.00,18607.25,18605.50,18605.75,1011
2026-01-29 09:33:00,18605.75,18606.50,18581.00,18582.50,1170
2026-01-29 09:34:00,18582.50,18599.25,18580.50,18598.75,1350
2026-01-29 09:35:00,18598.75,18600.25,18585.75,18586.00,1385
2026-01-29 09:36:00,18586.00,18587.50,18581.25,18581.75,1430
2026-01-29 09:37:00,18581.75,18583.75,18569.75,18570.25,556
2026-01-29 09:38:00,18570.25,18578.50,18569.75,18578.00,937
2026-01-29 09:39:00,18578.00,18590.50,18576.75,18586.00,1222
2026-01-29 09:40:00,18586.00,18587.00,18583.00,18586.50,232
2026-01-29 09:41:00,18586.50,18605.25,18582.50,18600.25,1125
2026-01-29 09:42:00,18600.25,18602.00,18598.75,18601.75,927
2026-01-29 09:43:00,18601.75,18613.00,18601.50,18610.00,1217
2026-01-29 09:44:00,18610.00,18615.50,18605.50,18609.25,932
2026-01-29 09:45:00,18609.25,18623.75,18609.25,18615.00,910
2026-01-29 09:46:00,18615.00,18627.00,18584.25,18587.50,867
2026-01-29 09:47:00,18587.50,18596.50,18576.00,18582.75,531
2026-01-29 09:48:00,18582.75,18584.00,18554.50,18556.00,740
2026-01-29 09:49:00,18556.00,18559.00,18537.50,18540.00,1196
2026-01-29 09:50:00,18540.00,18559.25,18535.50,18557.75,1175
2026-01-29 09:51:00,18557.75,18560.00,18529.00,18540.25,846
2026-01-29 09:52:00,18540.25,18548.25,18514.50,18532.00,1422
2026-01-29 09:53:00,18532.00,18542.75,18523.75,18533.50,280
2026-01-29 09:54:00,18533.50,18538.25,18507.25,18507.75,1383
2026-01-29 09:55:00,18507.75,18522.50,18507.25,18519.50,758
2026-01-29 09:56:00,18519.50,18522.25,18500.00,18508.00,851
2026-01-29 09:57:00,18508.00,18513.75,18477.50,18485.75,325
2026-01-29 09:58:00,18485.75,18495.25,18483.50,18484.50,742
2026-01-29 09:59:00,18484.50,18486.00,18473.75,18476.00,991
2026-01-29 10:00:00,18476.00,18484.50,18470.75,18483.75,884
2026-01-29 10:01:00,18483.75,18491.50,18462.25,18463.25,1403
2026-01-29 10:02:00,18463.25,18470.25,18448.00,18449.00,222
2026-01-29 10:03:00,18449.00,18449.50,18443.50,18449.00,1357
2026-01-29 10:04:00,18449.00,18453.25,18434.50,18438.75,843
2026-01-29 10:05:00,18438.75,18439.50,18430.00,18434.00,1120
2026-01-29 10:06:00,18434.00,18438.00,18426.00,18427.25,523
2026-01-29 10:07:00,18427.25,18437.50,18414.25,18421.75,1023
2026-01-29 10:08:00,18421.75,18429.25,18394.50,18394.50,1068
2026-01-29 10:09:00,18394.50,18412.00,18394.25,18407.75,371
2026-01-29 10:10:00,18407.75,18414.25,18402.50,18409.25,1249
2026-01-29 10:11:00,18409.25,18413.50,18407.25,18410.00,409
2026-01-29 10:12:00,18410.00,18420.00,18400.00,18400.50,1236
2026-01-29 10:13:00,18400.50,18420.75,18396.25,18417.00,469
2026-01-29 10:14:00,18417.00,18419.00,18399.25,18404.00,573
2026-01-29 10:15:00,18404.00,18418.00,18399.00,18417.50,485
2026-01-29 10:16:00,18417.50,18422.25,18413.00,18422.25,1272
2026-01-29 10:17:00,18422.25,18431.00,18392.00,18394.75,783
2026-01-29 10:18:00,18394.75,18409.50,18391.25,18409.25,652
2026-01-29 10:19:00,18409.25,18420.25,18399.25,18419.50,1241
2026-01-29 10:20:00,18419.50,18425.75,18389.50,18392.50,869
2026-01-29 10:21:00,18392.50,18415.75,18384.00,18414.25,650
2026-01-29 10:22:00,18414.25,18414.50,18408.00,18411.25,952
2026-01-29 10:23:00,18411.25,18414.75,18407.50,18410.50,885
2026-01-29 10:24:00,18410.50,18414.00,18407.00,18407.75,740
2026-01-29 10:25:00,18407.75,18412.50,18400.25,18403.00,1130
2026-01-29 10:26:00,18403.00,18404.00,18373.75,18386.00,1266
2026-01-29 10:27:00,18386.00,18409.00,18385.00,18405.75,321
2026-01-29 10:28:00,18405.75,18408.50,18397.75,18408.25,1454
2026-01-29 10:29:00,18408.25,18422.75,18405.25,18418.25,1131
2026-01-29 10:30:00,18418.25,18424.75,18399.00,18403.00,238
2026-01-29 10:31:00,18403.00,18417.25,18402.25,18416.00,436
2026-01-29 10:32:00,18416.00,18418.25,18404.00,18405.50,1466
2026-01-29 10:33:00,18405.50,18410.50,18401.75,18407.00,1169
2026-01-29 10:34:00,18407.00,18408.75,18404.50,18405.00,1046
2026-01-29 10:35:00,18405.00,18426.00,18403.75,18416.00,295
2026-01-29 10:36:00,18416.00,18417.25,18400.25,18403.75,979
2026-01-29 10:37:00,18403.75,18418.50,18401.25,18406.25,1130
2026-01-29 10:38:00,18406.25,18409.50,18393.25,18397.75,1413
2026-01-29 10:39:00,18397.75,18419.75,18391.25,18418.25,279
2026-01-29 10:40:00,18418.25,18425.00,18415.50,18421.00,1143
2026-01-29 10:41:00,18421.00,18425.00,18418.50,18421.75,1248
2026-01-29 10:42:00,18421.75,18426.50,18399.00,18399.25,1041
2026-01-29 10:43:00,18399.25,18400.50,18396.75,18400.50,1406
2026-01-29 10:44:00,18400.50,18413.25,18394.00,18411.25,697
2026-01-29 10:45:00,18411.25,18412.75,18389.50,18391.75,563
2026-01-29 10:46:00,18391.75,18404.50,18382.00,18399.00,690
2026-01-29 10:47:00,18399.00,18399.50,18389.50,18396.00,1108
2026-01-29 10:48:00,18396.00,18408.50,18394.00,18408.25,389
2026-01-29 10:49:00,18408.25,18409.50,18401.25,18402.50,910
2026-01-29 10:50:00,18402.50,18424.25,18398.50,18416.25,558
2026-01-29 10:51:00,18416.25,18416.75,18400.75,18403.50,1033
2026-01-29 10:52:00,18403.50,18405.50,18398.25,18401.00,1257
2026-01-29 10:53:00,18401.00,18416.00,18398.00,18415.50,386
2026-01-29 10:54:00,18415.50,18416.00,18390.50,18400.00,927
2026-01-29 10:55:00,18400.00,18412.25,18396.00,18408.25,746
2026-01-29 10:56:00,18408.25,18414.50,18400.50,18413.00,1378
2026-01-29 10:57:00,18413.00,18414.50,18406.50,18407.50,1464
2026-01-29 10:58:00,18407.50,18410.00,18403.00,18405.50,562
2026-01-29 10:59:00,18405.50,18412.75,18395.50,18400.25,920
2026-01-29 11:00:00,18400.25,18421.75,18395.75,18417.00,852
2026-01-29 11:01:00,18417.00,18417.75,18407.25,18412.25,1042
2026-01-29 11:02:00,18412.25,18419.50,18400.75,18404.75,1234
2026-01-29 11:03:00,18404.75,18416.75,18399.75,18413.00,234
2026-01-29 11:04:00,18413.00,18417.00,18394.25,18397.75,807
2026-01-29 11:05:00,18397.75,18412.75,18395.50,18410.75,425
2026-01-29 11:06:00,18410.75,18421.25,18397.00,18397.25,830
2026-01-29 11:07:00,18397.25,18412.75,18393.50,18409.00,621
2026-01-29 11:08:00,18409.00,18410.25,18396.25,18397.00,636
2026-01-29 11:09:00,18397.00,18397.25,18391.50,18396.50,523
2026-01-29 11:10:00,18396.50,18407.00,18388.25,18404.75,579
2026-01-29 11:11:00,18404.75,18425.75,18400.00,18423.75,968
2026-01-29 11:12:00,18423.75,18430.00,18394.50,18400.25,957
2026-01-29 11:13:00,18400.25,18402.50,18398.25,18400.50,750
2026-01-29 11:14:00,18400.50,18405.50,18391.75,18397.75,1142
2026-01-29 11:15:00,18397.75,18411.00,18385.25,18410.75,1134
2026-01-29 11:16:00,18410.75,18415.25,18408.00,18413.00,1082
2026-01-29 11:17:00,18413.00,18418.00,18396.75,18397.75,712
2026-01-29 11:18:00,18397.75,18408.25,18396.50,18407.75,1060
2026-01-29 11:19:00,18407.75,18410.00,18400.25,18401.00,746
2026-01-29 11:20:00,18401.00,18401.75,18386.50,18391.25,1139
2026-01-29 11:21:00,18391.25,18408.25,18385.75,18408.25,869
2026-01-29 11:22:00,18408.25,18421.50,18404.00,18412.75,1379
2026-01-29 11:23:00,18412.75,18416.25,18385.75,18386.75,206
2026-01-29 11:24:00,18386.75,18401.25,18386.25,18398.50,1035
2026-01-29 11:25:00,18398.50,18410.75,18398.25,18405.50,1344
2026-01-29 11:26:00,18405.50,18428.25,18402.75,18422.50,577
2026-01-29 11:27:00,18422.50,18423.75,18399.25,18405.00,837
2026-01-29 11:28:00,18405.00,18413.75,18394.75,18412.25,1364
2026-01-29 11:29:00,18412.25,18412.75,18395.00,18396.00,772
2026-01-29 11:30:00,18396.00,18406.00,18389.25,18400.75,1494
2026-01-29 11:31:00,18400.75,18416.25,18399.75,18414.50,226
2026-01-29 11:32:00,18414.50,18418.25,18401.25,18401.75,656
2026-01-29 11:33:00,18401.75,18407.50,18394.00,18399.75,1198
2026-01-29 11:34:00,18399.75,18405.75,18396.50,18400.50,1295
2026-01-29 11:35:00,18400.50,18411.25,18397.75,18409.25,1403
2026-01-29 11:36:00,18409.25,18416.00,18393.50,18399.75,485
2026-01-29 11:37:00,18399.75,18401.25,18387.00,18391.50,1060
2026-01-29 11:38:00,18391.50,18406.00,18389.75,18398.50,1402
2026-01-29 11:39:00,18398.50,18399.50,18393.50,18398.50,630
2026-01-29 11:40:00,18398.50,18413.75,18396.00,18413.00,661
2026-01-29 11:41:00,18413.00,18413.75,18404.75,18404.75,754
2026-01-29 11:42:00,18404.75,18411.00,18396.50,18408.75,1123
2026-01-29 11:43:00,18408.75,18410.75,18394.75,18395.00,512
2026-01-29 11:44:00,18395.00,18429.75,18391.25,18420.75,537
2026-01-29 11:45:00,18420.75,18424.25,18409.00,18410.75,1398
2026-01-29 11:46:00,18410.75,18416.00,18393.00,18399.50,1409
2026-01-29 11:47:00,18399.50,18409.50,18397.25,18405.50,440
2026-01-29 11:48:00,18405.50,18422.50,18403.00,18415.50,957
2026-01-29 11:49:00,18415.50,18416.25,18401.75,18402.75,391
2026-01-29 11:50:00,18402.75,18407.00,18377.50,18388.25,832
2026-01-29 11:51:00,18388.25,18398.25,18386.50,18397.00,1063
2026-01-29 11:52:00,18397.00,18418.00,18395.00,18414.75,264
2026-01-29 11:53:00,18414.75,18424.00,18411.50,18423.00,1057
2026-01-29 11:54:00,18423.00,18427.00,18407.75,18414.75,667
2026-01-29 11:55:00,18414.75,18416.00,18389.50,18391.25,303
2026-01-29 11:56:00,18391.25,18402.75,18388.00,18396.25,213
2026-01-29 11:57:00,18396.25,18397.00,18391.25,18393.00,411
2026-01-29 11:58:00,18393.00,18417.50,18389.25,18412.50,476
2026-01-29 11:59:00,18412.50,18413.50,18397.00,18399.50,1068
2026-01-29 12:00:00,18399.50,18406.50,18387.50,18393.00,1431
2026-01-29 12:01:00,18393.00,18409.00,18391.75,18408.25,375
2026-01-29 12:02:00,18408.25,18416.25,18405.00,18414.00,299
2026-01-29 12:03:00,18414.00,18423.00,18387.25,18388.00,1492
2026-01-29 12:04:00,18388.00,18415.50,18376.50,18414.75,1317
2026-01-29 12:05:00,18414.75,18425.50,18405.75,18405.75,1090
2026-01-29 12:06:00,18405.75,18427.00,18404.75,18421.75,1131
2026-01-29 12:07:00,18421.75,18426.25,18397.75,18398.50,798
2026-01-29 12:08:00,18398.50,18405.50,18393.50,18404.50,1295
2026-01-29 12:09:00,18404.50,18404.75,18386.00,18403.25,1197
2026-01-29 12:10:00,18403.25,18406.75,18397.50,18398.25,737
2026-01-29 12:11:00,18398.25,18401.00,18394.50,18400.00,424
2026-01-29 12:12:00,18400.00,18425.50,18399.00,18421.75,1367
2026-01-29 12:13:00,18421.75,18421.75,18394.50,18395.50,1433
2026-01-29 12:14:00,18395.50,18417.75,18393.50,18414.75,935
2026-01-29 12:15:00,18414.75,18418.25,18395.75,18401.25,1050
2026-01-29 12:16:00,18401.25,18402.50,18400.25,18400.75,1189
2026-01-29 12:17:00,18400.75,18403.00,18397.00,18401.25,374
2026-01-29 12:18:00,18401.25,18408.25,18399.00,18403.75,1209
2026-01-29 12:19:00,18403.75,18408.75,18399.50,18399.75,1433
2026-01-29 12:20:00,18399.75,18411.50,18397.50,18408.00,217
2026-01-29 12:21:00,18408.00,18409.75,18394.25,18396.00,517
2026-01-29 12:22:00,18396.00,18434.00,18390.75,18423.25,353
2026-01-29 12:23:00,18423.25,18429.00,18405.25,18407.75,1278
2026-01-29 12:24:00,18407.75,18429.00,18406.25,18422.25,1135
2026-01-29 12:25:00,18422.25,18423.00,18400.00,18405.00,826
2026-01-29 12:26:00,18405.00,18410.00,18401.00,18402.25,325
2026-01-29 12:27:00,18402.25,18416.25,18401.25,18406.75,1463
2026-01-29 12:28:00,18406.75,18408.50,18392.25,18392.75,855
2026-01-29 12:29:00,18392.75,18412.75,18388.00,18407.50,989
2026-01-29 12:30:00,18407.50,18415.50,18404.50,18413.50,1245
2026-01-29 12:31:00,18413.50,18416.00,18394.75,18400.75,971
2026-01-29 12:32:00,18400.75,18410.75,18397.25,18404.75,319
2026-01-29 12:33:00,18404.75,18411.25,18396.75,18408.00,342
2026-01-29 12:34:00,18408.00,18409.00,18405.50,18405.50,1321
2026-01-29 12:35:00,18405.50,18406.75,18393.00,18397.75,745
2026-01-29 12:36:00,18397.75,18400.75,18393.75,18399.75,282
2026-01-29 12:37:00,18399.75,18401.75,18387.00,18393.25,1453
2026-01-29 12:38:00,18393.25,18417.00,18393.00,18416.75,1433
2026-01-29 12:39:00,18416.75,18422.50,18398.25,18403.00,672
2026-01-29 12:40:00,18403.00,18418.75,18401.25,18408.50,1058
2026-01-29 12:41:00,18408.50,18409.25,18400.50,18403.75,996
2026-01-29 12:42:00,18403.75,18413.75,18403.50,18408.00,750
2026-01-29 12:43:00,18408.00,18411.25,18405.50,18406.50,1349
2026-01-29 12:44:00,18406.50,18417.00,18400.25,18405.50,455
2026-01-29 12:45:00,18405.50,18415.00,18389.00,18396.25,830
2026-01-29 12:46:00,18396.25,18408.25,18389.75,18404.50,1041
2026-01-29 12:47:00,18404.50,18411.75,18394.50,18403.00,619
2026-01-29 12:48:00,18403.00,18404.50,18392.50,18402.25,319
2026-01-29 12:49:00,18402.25,18410.00,18401.50,18406.50,1012
2026-01-29 12:50:00,18406.50,18416.50,18403.25,18409.00,1446
2026-01-29 12:51:00,18409.00,18409.25,18402.25,18402.75,589
2026-01-29 12:52:00,18402.75,18415.00,18397.00,18406.00,1073
2026-01-29 12:53:00,18406.00,18413.25,18397.00,18399.25,1113
2026-01-29 12:54:00,18399.25,18409.25,18397.00,18405.00,494
2026-01-29 12:55:00,18405.00,18408.75,18395.75,18401.75,335
2026-01-29 12:56:00,18401.75,18407.25,18396.50,18405.50,1464
2026-01-29 12:57:00,18405.50,18412.00,18404.50,18405.25,1189
2026-01-29 12:58:00,18405.25,18412.50,18395.25,18398.50,270
2026-01-29 12:59:00,18398.50,18411.75,18395.50,18398.00,1074
2026-01-29 13:00:00,18398.00,18413.25,18397.50,18409.75,1055
2026-01-29 13:01:00,18409.75,18411.00,18392.00,18399.25,791
2026-01-29 13:02:00,18399.25,18405.00,18390.00,18393.00,1216
2026-01-29 13:03:00,18393.00,18414.75,18392.75,18410.75,724
2026-01-29 13:04:00,18410.75,18417.75,18403.50,18405.50,1376
2026-01-29 13:05:00,18405.50,18411.50,18391.25,18400.00,774
2026-01-29 13:06:00,18400.00,18410.50,18396.50,18406.50,216
2026-01-29 13:07:00,18406.50,18410.25,18401.75,18403.75,884
2026-01-29 13:08:00,18403.75,18405.25,18397.00,18398.25,230
2026-01-29 13:09:00,18398.25,18408.75,18397.50,18405.00,1234
2026-01-29 13:10:00,18405.00,18405.50,18395.25,18403.00,491
2026-01-29 13:11:00,18403.00,18403.50,18397.50,18399.50,458
2026-01-29 13:12:00,18399.50,18419.25,18398.25,18412.00,504
2026-01-29 13:13:00,18412.00,18421.00,18391.25,18396.50,831
2026-01-29 13:14:00,18396.50,18410.25,18385.25,18408.25,570
2026-01-29 13:15:00,18408.25,18408.50,18403.00,18407.00,1093
2026-01-29 13:16:00,18407.00,18412.00,18385.25,18392.50,1248
2026-01-29 13:17:00,18392.50,18409.75,18385.75,18408.00,985
2026-01-29 13:18:00,18408.00,18416.00,18397.00,18399.25,557
2026-01-29 13:19:00,18399.25,18401.25,18384.75,18388.50,1339
2026-01-29 13:20:00,18388.50,18427.25,18388.00,18417.25,280
2026-01-29 13:21:00,18417.25,18418.25,18398.50,18406.00,1139
2026-01-29 13:22:00,18406.00,18410.50,18396.00,18400.50,986
2026-01-29 13:23:00,18400.50,18413.25,18397.75,18408.25,518
2026-01-29 13:24:00,18408.25,18412.00,18393.75,18405.75,715
2026-01-29 13:25:00,18405.75,18414.00,18402.00,18403.25,1012
2026-01-29 13:26:00,18403.25,18404.25,18395.75,18403.75,268
2026-01-29 13:27:00,18403.75,18407.25,18397.00,18405.75,457
2026-01-29 13:28:00,18405.75,18409.00,18394.00,18396.25,768
2026-01-29 13:29:00,18396.25,18411.75,18395.00,18407.00,1418
2026-01-29 13:30:00,18407.00,18407.25,18397.25,18399.25,440
2026-01-29 13:31:00,18399.25,18414.25,18393.50,18409.00,493
2026-01-29 13:32:00,18409.00,18409.75,18380.00,18385.75,565
2026-01-29 13:33:00,18385.75,18408.00,18381.25,18407.00,222
2026-01-29 13:34:00,18407.00,18407.25,18396.50,18398.25,632
2026-01-29 13:35:00,18398.25,18416.75,18395.00,18413.00,1126
2026-01-29 13:36:00,18413.00,18417.00,18395.00,18402.25,1384
2026-01-29 13:37:00,18402.25,18409.75,18395.75,18406.00,1438
2026-01-29 13:38:00,18406.00,18415.75,18402.50,18409.75,1173
2026-01-29 13:39:00,18409.75,18410.25,18388.00,18388.50,361
2026-01-29 13:40:00,18388.50,18397.50,18385.75,18395.00,1497
2026-01-29 13:41:00,18395.00,18405.25,18388.75,18402.50,531
2026-01-29 13:42:00,18402.50,18407.50,18384.00,18384.50,414
2026-01-29 13:43:00,18384.50,18394.75,18380.00,18393.00,508
2026-01-29 13:44:00,18393.00,18408.00,18385.25,18405.25,548
2026-01-29 13:45:00,18405.25,18414.75,18398.50,18399.75,1427
2026-01-29 13:46:00,18399.75,18405.25,18398.00,18404.75,1276
2026-01-29 13:47:00,18404.75,18408.00,18395.25,18396.50,914
2026-01-29 13:48:00,18396.50,18411.50,18392.00,18404.50,1003
2026-01-29 13:49:00,18404.50,18405.75,18395.25,18401.25,510
2026-01-29 13:50:00,18401.25,18415.25,18395.75,18414.00,289
2026-01-29 13:51:00,18414.00,18415.75,18406.25,18410.00,1225
2026-01-29 13:52:00,18410.00,18415.25,18405.25,18412.75,765
2026-01-29 13:53:00,18412.75,18413.50,18401.25,18402.50,1109
2026-01-29 13:54:00,18402.50,18423.25,18398.75,18419.25,989
2026-01-29 13:55:00,18419.25,18422.25,18394.75,18396.50,1425
2026-01-29 13:56:00,18396.50,18403.75,18396.25,18403.75,595
2026-01-29 13:57:00,18403.75,18413.00,18390.75,18397.75,226
2026-01-29 13:58:00,18397.75,18408.25,18394.00,18403.50,1410
2026-01-29 13:59:00,18403.50,18409.25,18399.25,18405.75,1030
2026-01-29 14:00:00,18405.75,18406.75,18388.50,18395.00,856
2026-01-29 14:01:00,18395.00,18424.00,18391.00,18419.00,1443
2026-01-29 14:02:00,18419.00,18422.25,18394.25,18395.50,521
2026-01-29 14:03:00,18395.50,18410.75,18392.50,18402.25,1376
2026-01-29 14:04:00,18402.25,18419.25,18396.75,18408.00,360
2026-01-29 14:05:00,18408.00,18408.75,18385.25,18397.75,453
2026-01-29 14:06:00,18397.75,18399.50,18389.00,18391.50,1223
2026-01-29 14:07:00,18391.50,18411.25,18388.75,18408.25,914
2026-01-29 14:08:00,18408.25,18410.00,18400.25,18407.00,1464
2026-01-29 14:09:00,18407.00,18415.50,18395.00,18397.25,1441
2026-01-29 14:10:00,18397.25,18403.00,18393.00,18396.00,909
2026-01-29 14:11:00,18396.00,18399.00,18381.50,18387.25,1327
2026-01-29 14:12:00,18387.25,18408.00,18380.75,18398.75,1045
2026-01-29 14:13:00,18398.75,18400.25,18387.00,18392.75,294
2026-01-29 14:14:00,18392.75,18400.75,18390.75,18397.50,1177
2026-01-29 14:15:00,18397.50,18401.75,18389.75,18399.50,1464
2026-01-29 14:16:00,18399.50,18417.50,18396.75,18416.00,303
2026-01-29 14:17:00,18416.00,18425.25,18398.25,18400.25,1022
2026-01-29 14:18:00,18400.25,18404.50,18391.25,18400.00,1223
2026-01-29 14:19:00,18400.00,18407.25,18397.00,18400.00,1421
2026-01-29 14:20:00,18400.00,18400.25,18392.50,18396.25,1467
2026-01-29 14:21:00,18396.25,18406.75,18382.50,18383.75,1112
2026-01-29 14:22:00,18383.75,18407.25,18383.00,18400.00,927
2026-01-29 14:23:00,18400.00,18405.00,18388.50,18396.50,1199
2026-01-29 14:24:00,18396.50,18398.25,18384.75,18393.25,1202
2026-01-29 14:25:00,18393.25,18398.75,18389.00,18398.25,792
2026-01-29 14:26:00,18398.25,18417.50,18397.00,18415.00,335
2026-01-29 14:27:00,18415.00,18421.75,18412.00,18412.25,1496
